business_name,categories,address,latitude,longitude
Playa Advance Surgical Institute,Physician,"5450 Lincoln Blvd, Los Angeles, CA 90094",33.973791,-118.430757
Playa Advance Urgent Care,Health and Medicine,"5450 Lincoln Blvd, Playa Vista, CA 90094",33.973655,-118.430755
Playa Vista Freshwater Marsh,Landmarks and Outdoors,"Los Angeles, CA 90293",33.96915,-118.42904
Bluff Creek Fields,Park,"Bluff Creek Dr, Los Angeles, CA 90094",33.9748,-118.414599
Culver Marina Little League,Sports and Recreation,"13068 Culver Blvd (Lincoln Blvd), Marina del Rey, CA 90292",33.977845,-118.42992
90 West Lounge,"Cocktail Bar, Dive Bar, Sports Bar","12740 Culver Blvd (McConnell), Los Angeles, CA 90066",33.985507,-118.424634
Ronnie's Diner,"Burger Joint, Diner, American Restaurant","12740 Culver Blvd (at McConnell Ave.), Los Angeles, CA 90066",33.985574,-118.424635
Healthy Spot,"Pet Grooming Service, Pet Supplies Store","4718 Lincoln Blvd (at Mindanao Way), Marina del Rey, CA 90292",33.98041,-118.437743
Peet's Coffee and Tea,"Cafe, Coffee, and Tea House","4706 Lincoln Blvd, Marina del Rey, CA 90292",33.980779,-118.437821
Sweetgreen,"Salad Restaurant, Vegan and Vegetarian Restaurant","4718 Admiralty Way, Marina del Rey, CA 90292",33.979178,-118.438142
SUGARFISH | Marina del Rey,Sushi Restaurant,"4722 1/4 Admiralty Way (at Fiji Way), Marina del Rey, CA 90292",33.978912,-118.437996
Mendocino Farms,"American Restaurant, Sandwich Spot","4724 Admiralty Way (btwn Mindanao Way & Fiji Way), Marina del Rey, CA 90292",33.978819,-118.437782
"Waterside, Marina del Rey",Shopping Mall,"4700 Admiralty Way (btw Mindinao Way & Fiji Way), Marina del Rey, CA 90292",33.978595,-118.438909
Pinkberry,"Dessert Shop, Frozen Yogurt Shop, Snack Place","4708 1/2 Admiralty Way (at Mindanao Way), Marina del Rey, CA 90292",33.979501,-118.438573
Sephora,Cosmetics Store,"4766 Admiralty Way, Marina del Rey, CA 90292",33.978253,-118.438477
Ralphs,Grocery Store,"4700 Admiralty Way (at Mindanao Way), Marina del Rey, CA 90292",33.979824,-118.439003
California Pizza Kitchen,Pizzeria,"13345 Fiji Way (btwn Admiralty Way & Lincoln Blvd), Marina del Rey, CA 90292",33.977877,-118.437622
West Marine,Sporting Goods Retail,"4750 Admiralty Way (Fiji Way), Marina del Rey, CA 90292",33.978397,-118.437279
Institute For Creative Technologies,"Advertising Agency, Organization","13274 Fiji Way (Lincoln), Marina del Rey, CA 90292",33.978857,-118.435734
Blake Physical Therapy,Physical Therapy Clinic,"4820 Lincoln Blvd (Fiji), Marina del Rey, CA 90292",33.978473,-118.436079
Marina Animal Emergency Center,Veterinarian,"13286 Fiji Way (Lincoln Blvd), Marina del Rey, CA 90292",33.978676,-118.436083
Soft Touch Dental,Dentist,"4644 Lincoln Blvd, Marina del Rey, CA 90292",33.982212,-118.440323
Logan And Sons,Office Building,"4221 Redwood Ave, Los Angeles, CA 90066",33.988819,-118.439043
Steven Shimoyama,Orthopedic Surgeon,"4644 Lincoln Blvd (at Mindinao Way), Marina del Rey, CA 90292",33.982181,-118.440252
WINC Winery,Wine Store,"5340 Alla Rd (Jefferson Blvd.), Los Angeles, CA 90066",33.9775,-118.425321
Create Recovery Center Outpatient Rehab Los Angeles,Health and Medicine,"5300A Beethoven St, Los Angeles, CA 90066",33.979529,-118.422465
Winc,"Kitchen Remodeler, Shipping, Freight, and Material Transportation Service, Wine Bar, Restaurant, Liquor Store","5340 Alla Rd (Coral Tree Place), Los Angeles, CA 90066",33.97751,-118.425039
Goodwill,Organization,"4211 Redwood Ave, Los Angeles, CA 90066",33.989152,-118.439191
Aroma Cafe,Mediterranean Restaurant,"2530 Overland Ave (at Cushdon Ave), Los Angeles, CA 90064",34.040044,-118.422969
The Six Chow House,Dining and Drinking,"10668 W Pico Blvd (at Overland Ave), Los Angeles, CA 90064",34.042104,-118.424
Louise's Trattoria,"Pizzeria, Italian Restaurant","10645 W Pico Blvd, Los Angeles, CA 90064",34.042862,-118.423591
Children's Book World,Bookstore,"10580 W Pico Blvd (btwn Prosser & Parnell), Los Angeles, CA 90064",34.043618,-118.421344
The Stalking Horse Brewery & Freehouse,"Dining and Drinking, Brewery, Pub","10543 W Pico Blvd, Los Angeles, CA 90064",34.044661,-118.420516
Marty's Hamburger Stand,"Burger Joint, Hot Dog Joint, Fast Food Restaurant","10558 W Pico Blvd (at Prosser Ave.), Los Angeles, CA 90064",34.044088,-118.420606
T-Mobile,Mobile Phone Store,"10569 W Pico Blvd, Los Angeles, CA 90064",34.044122,-118.421425
Danceline LA,Dance Studio,"10587 W Pico Blvd, Los Angeles, CA 90064",34.043936,-118.421916
Z-Ultimate Self Defense Studios,Martial Arts Dojo,"10577 W Pico Blvd, Los Angeles, CA 90064",34.044013,-118.421635
Mee Dee Thai Kitchen,Dining and Drinking,"358 W 38th St, Los Angeles, CA 90037",34.014662,-118.27859
7 Hungry Birds,"Fried Chicken Joint, Dining and Drinking","358 W 38th St, Los Angeles, CA 90037",34.014553,-118.278801
Alibi Room,"Cocktail Bar, BBQ Joint, Korean Restaurant","12236 W Washington Blvd (at Campbell Dr), Los Angeles, CA 90066",33.997,-118.426701
Shojin,"Chinese Restaurant, Japanese Restaurant, Vegan and Vegetarian Restaurant","12406 W Washington Blvd, Los Angeles, CA 90066",33.996727,-118.428674
Wic,"Non-Profit Organization, Nutritionist","4700 Inglewood Blvd (Inglewood), Culver City, CA 90230",33.993945,-118.414557
Any Hour Electric,"Electrician, General Contractor","12816 Gilmore Ave, Los Angeles, CA 90066",33.988794,-118.429222
Short Avenue Elementary School,Elementary School,"12814 Maxella Ave (at Short Ave), Los Angeles, CA 90066",33.990083,-118.432003
Bonne Bouffe Catering,Caterer,"1521 Venice Blvd, Venice, CA 90291",33.996931,-118.447756
Marina Collection Shopping Center,,"13400 Washington Blvd (at Glencoe Ave), Marina del Rey, CA 90292",33.991341,-118.439447
Panda Express,"Chinese Restaurant, Fast Food Restaurant","4325 Glencoe Ave, Marina del Rey, CA 90292",33.985788,-118.439618
Pantages Theatre,"Music Venue, Theater","6233 Hollywood Blvd (btwn Vine & Argyle Ave), Los Angeles, CA 90028",34.102135,-118.32572
Kettle Glazed Doughnuts,Donut Shop,"6211 Franklin Ave (at Argyle Ave), Los Angeles, CA 90028",34.105494,-118.324667
Clark Street Diner,Diner,"6145 Franklin Ave (Vista Del Mar), Los Angeles, CA 90028",34.105492,-118.323747
Lost Property,"Cocktail Bar, Speakeasy","1704 Vine St (Hollywood & Vine), Los Angeles, CA 90028",34.101917,-118.326438
Shake Shack,"Burger Joint, American Restaurant, Fast Food Restaurant","6201 Hollywood Blvd, Los Angeles, CA 90028",34.101928,-118.324174
Amoeba Music,Music Store,"6400 W Sunset Blvd (Argyle  Ave), Los Angeles, CA 90028",34.097562,-118.329185
Mojo Hookah Lounge,"Cocktail Bar, Hookah Bar, Lounge","6353 Yucca St, Los Angeles, CA 90028",34.10415,-118.32832
Funko Hollywood,Toy Store,"6201 Hollywood Blvd, Los Angeles, CA 90028",34.10194,-118.324811
The Fonda Theatre,"Concert Hall, Music Venue","6126 Hollywood Blvd (at Gower St), Los Angeles, CA 90028",34.101282,-118.323312
Academy Night Club,Night Club,"6021 Hollywood Blvd, Los Angeles, CA 90028",34.102009,-118.320849
Daily Planet Book Store,Bookstore,"5931 Franklin Ave (at Tamarind Ave), Los Angeles, CA 90028",34.105456,-118.318934
Roscoe's Chicken And Waffles,"New American Restaurant, South American Restaurant, Southern Food Restaurant","1514 N Gower St (at Sunset Blvd), Los Angeles, CA 90028",34.098618,-118.322129
Tender Greens,"American Restaurant, Fast Food Restaurant","6290 W Sunset Blvd (at Vine St.), Los Angeles, CA 90028",34.097764,-118.326287
The Oaks Gourmet Market,"Deli, Pizzeria, American Restaurant","1915 N Bronson Ave (at Franklin Ave), Los Angeles, CA 90068",34.105413,-118.318225
SUGARFISH by sushi nozawa,Sushi Restaurant,"6115 W Sunset Blvd, Los Angeles, CA 90028",34.098396,-118.322691
Rubies+Diamonds,"Coffee Shop, Tea Room, Sandwich Spot","6115 W Sunset Blvd (Gower), Los Angeles, CA 90028",34.098261,-118.322688
Palm Thai Restaurant,Thai Restaurant,"5900 Hollywood Blvd (at N Bronson Ave), Los Angeles, CA 90028",34.101349,-118.318431
Gelson's Market,Grocery Store,"5877 Franklin Ave (Franklin and bronson), Hollywood, CA 90028",34.105875,-118.317597
La Monarca Bakery & Cafe,"Bakery, Coffee Shop, Dessert Shop","6091 W Sunset Blvd (Gower), Los Angeles, CA 90028",34.098254,-118.32191
Locali,"Deli, Sandwich Spot, Vegan and Vegetarian Restaurant","5825 Franklin Ave (at Canyon Dr), Los Angeles, CA 90028",34.10554,-118.316529
Runyon Canyon,Hiking Trail,"Los Angeles, CA 90046",34.103319,-118.35024
Tiago Coffee Bar & Kitchen,"Coffee Shop, American Restaurant, Sandwich Spot","7080 Hollywood Blvd (at La Brea Ave), Los Angeles, CA 90028",34.101152,-118.344537
Hollywood Hills West,Housing Development,"7237 Franklin Ave (at Fuller Ave), Los Angeles, CA 90046",34.103734,-118.347064
Pink Pepper,Thai Restaurant,"1638 N La Brea Ave, Los Angeles, CA 90028",34.100705,-118.344741
Wattles Dog Park,Dog Park,"1874 N Curson Ave, Los Angeles, CA 90046",34.105615,-118.355166
In Memory Of Max Leavitt Bench - Runyon Canyon,Scenic Lookout,"Runyon Canyon (Mulholland Drive), Los Angeles, CA 90046",34.106747,-118.348891
Wattles Mansion,Park,"1824 N Curson Ave (Hollywood), Los Angeles, CA 90046",34.104279,-118.354716
Chibiscus Asian Cafe & Restaurant,"Ramen Restaurant, Noodle Restaurant","7361 W Sunset Blvd (Martel), Los Angeles, CA 90046",34.09831,-118.350426
Ralphs,Grocery Store,"7257 W Sunset Blvd (at N Poinsettia Pl), West Hollywood, CA 90046",34.098717,-118.348452
Guitar Center,Music Store,"7425 W Sunset Blvd, Los Angeles, CA 90046",34.098328,-118.351841
Bossa Nova Brazilian Cuisine,"Pizzeria, Brazilian Restaurant","7181 W Sunset Blvd (at N. Formosa Ave.), Los Angeles, CA 90046",34.098173,-118.346602
Inspiration Point,"Hiking Trail, Sporting Goods Retail","Runyon Canyon Rd, Los Angeles, CA 90046",34.10837,-118.349842
The World Famous Magic Castle,Library,"7001 Franklin Ave (at Orange Ave), Los Angeles, CA 90028",34.104593,-118.341844
Mashti Malone's,"Ice Cream Parlor, Middle Eastern Restaurant","1525 N La Brea Ave (at Sunset Blvd), Los Angeles, CA 90028",34.09884,-118.344917
El Compadre,Mexican Restaurant,"7408 W Sunset Blvd (at N Vista St), Los Angeles, CA 90046",34.097845,-118.352115
Moun Of Tunis Restaurant,"Middle Eastern Restaurant, Moroccan Restaurant","7445 1/2 W Sunset Blvd (at Gardner St.), Los Angeles, CA 90046",34.098241,-118.352405
Blackwood Coffee Bar,"Coffee Shop, Restaurant","7509 W Sunset Blvd, Los Angeles, CA 90046",34.098279,-118.353255
The Magic Castle,"Music Venue, American Restaurant","7001 Franklin Ave (at Orange Dr), Los Angeles, CA 90028",34.104593,-118.341844
Electric Owl,"Dining and Drinking, Bar","1451 N Gardner St (Sunset Blvd.), Los Angeles, CA 90046",34.097644,-118.35303
Yamashiro,"American Restaurant, Chinese Restaurant, Sushi Restaurant","1999 N Sycamore Ave (at Fitch Dr.), Los Angeles, CA 90068",34.105799,-118.342151
Marshalls,Department Store,"7013 Hollywood Blvd, Los Angeles, CA 90028",34.101803,-118.342356
Madame Tussauds Hollywood,Art Museum,"6933 Hollywood Blvd (at Orange Dr), Los Angeles, CA 90028",34.101696,-118.341464
La La Land,Gift Store,"7001 Hollywood Blvd (Orange Dr.), Los Angeles, CA 90028",34.101984,-118.342006
TCL Chinese Theatre,Drive-in Theater,"6925 Hollywood Blvd, Los Angeles, CA 90028",34.101987,-118.340945
Yamashiro Farmers Market,"Farmers Market, Grocery Store","1999 N Sycamore Ave (at Fitch Dr.), Los Angeles, CA 90068",34.106267,-118.342301
Hard Rock Cafe,Restaurant,"6801 Hollywood Blvd, Los Angeles, CA 90028",34.102038,-118.340451
The Voice Box,Music School,"1819 N Sierra Bonita Ave (Franklin), Los Angeles, CA 90046",34.104115,-118.353581
Line Friends,Pop-Up Store,"6922 Hollywood Blvd, Los Angeles, CA 90028",34.10141,-118.341004
El Capitan Theatre,Movie Theater,"6838 Hollywood Blvd (at Highland Ave), Los Angeles, CA 90028",34.10112,-118.33987
In-N-Out Burger,"Burger Joint, Fast Food Restaurant","7009 W Sunset Blvd, Hollywood, CA 90028",34.098241,-118.341722
Pagoda Bar,"Bar, Asian Restaurant, Seafood Restaurant","1999 N Sycamore Ave, Los Angeles, CA 90068",34.106267,-118.342301
Cloud‘s Rest,Scenic Lookout,"2000 N Fuller Ave, Los Angeles, CA 90046",34.105198,-118.348719
DOLBY Theatre,"Theater, Music Venue, Movie Theater","6801 Hollywood Blvd (at N Highland Ave), Los Angeles, CA 90028",34.102613,-118.339471
Horses,Dining and Drinking,"7617 W Sunset Blvd, Los Angeles, CA 90046",34.09833,-118.355661
California Pizza Kitchen,Pizzeria,"6801 Hollywood Blvd (at N Highland Ave), Hollywood, CA 90028",34.102888,-118.339335
Hollywood and Highland Center,Shopping Mall,"6801 Hollywood Blvd (at N Highland Ave), Los Angeles, CA 90028",34.10287,-118.34031
Runyon Canyon Park,"National Park, Playground","2000 N Fuller Ave (at Hillside Ave), Los Angeles, CA 90046",34.105183,-118.349144
IHOP,American Restaurant,"7006 W Sunset Blvd (at N Orange Dr), Hollywood, CA 90028",34.097732,-118.341783
Lucky Strike,"Bowling Alley, American Restaurant","6801 Hollywood Blvd (at N Highland Ave), Los Angeles, CA 90028",34.102186,-118.339109
Lobby Bar at Loews Hollywood Hotel,Hotel Bar,"1755 N Highland Ave (Hollywood Blvd), Los Angeles, CA 90028",34.102681,-118.339472
Chipotle Mexican Grill,"Fast Food Restaurant, Mexican Restaurant","7660 W Sunset Blvd (at N Spaulding Ave), Los Angeles, CA 90046",34.097812,-118.356925
The Griddle Cafe,Breakfast Spot,"1999 N Sycamore Ave, Los Angeles, CA 90068",34.105799,-118.342151
Kensho,"Wine Bar, Coffee Shop, Japanese Restaurant","1999 N Sycamore Ave, Los Angeles, CA 90068",34.105934,-118.342153
Jungl,"Cocktail Bar, Lounge","1999 N Sycamore Ave, Los Angeles, CA 90068",34.105903,-118.342082
Metro Pictures Editorial,"Media Agency, Video Store","2042 Pinehurst Rd, Los Angeles, CA 90068",34.107134,-118.341681
The Original Hoy-Ka Hollywood,Thai Restaurant,"5908 W Sunset Blvd (Bronson), Los Angeles, CA 90028",34.097836,-118.318364
7-Eleven,Convenience Store,"904 Vine St (at Willoughby Ave), Los Angeles, CA 90038",34.087254,-118.326157
Las Palmas Market,Grocery Store,"1259 N Las Palmas Ave (at Fountain Ave), Los Angeles, CA 90038",34.094229,-118.33655
Autozone,Car Parts and Accessories,"5852 Santa Monica Blvd (at Bronson Ave.), Los Angeles, CA 90038",34.090454,-118.317727
The Boiling Crab,"Cajun and Creole Restaurant, Seafood Restaurant","10875 Kinross Ave, Los Angeles, CA 90024",34.06108,-118.444671
Tender Greens,"American Restaurant, Fast Food Restaurant, Salad Restaurant","1109 Glendon Ave, Los Angeles, CA 90024",34.060513,-118.444447
Espresso Profeta,"Café, Coffee Shop, Restaurant","1129 Glendon Ave (at Lindbrook Dr), Los Angeles, CA 90024",34.060321,-118.444161
Broxton Brewery & Public House,Brewery,"1099 Westwood Blvd (Kinross), Los Angeles, CA 90024",34.061045,-118.44566
Hammer Museum,Art Museum,"10899 Wilshire Blvd (at Westwood Blvd), Los Angeles, CA 90024",34.05918,-118.44336
Trader Joe's,Grocery Store,"1000 Glendon Ave (at Weyburn Ave), Los Angeles, CA 90024",34.062217,-118.444009
Native Foods,"American Restaurant, Vegan and Vegetarian Restaurant","1114 Gayley Ave (at Kinross Ave), Los Angeles, CA 90024",34.059917,-118.445991
Northern Cafe,"Chinese Restaurant, Tapas Restaurant","1064 Gayley Ave, Los Angeles, CA 90024",34.060968,-118.44686
Le Pain Quotidien,Café,"1122 Gayley Ave (Lindbrook Dr), Los Angeles, CA 90024",34.05959,-118.445701
Whole Foods,Grocery Store,"1050 Gayley Ave (btwn. Kinross Ave & Weyburn Ave), Los Angeles, CA 90024",34.061233,-118.447007
Target,Department Store,"10861 Weyburn Ave (at Glendon Ave), Los Angeles, CA 90024",34.062825,-118.44407
Diddy Riese Cookies,"Bakery, Ice Cream Parlor, Restaurant","926 Broxton Ave (btwn Le Conte & Weyburn Ave), Los Angeles, CA 90024",34.063063,-118.446903
Ralphs,Grocery Store,"10861 Weyburn Ave (at Westwood Blvd), Los Angeles, CA 90024",34.063106,-118.443793
Chick-Fil-A,"American Restaurant, Fast Food Restaurant","900 Westwood Blvd, Los Angeles, CA 90024",34.063497,-118.445144
iPic Theatres,Movie Theater,"10850 Wilshire Blvd (Westwood), Los Angeles, CA 90024",34.05907,-118.441308
Barney's Beanery,"Sports Bar, Gastropub, American Restaurant","1037 Broxton Ave (at Weyburn Ave), Los Angeles, CA 90024",34.061649,-118.446733
Poke Me,"American Restaurant, Poke Restaurant, Japanese Restaurant","1244 Westwood Blvd (at Ashton Ave), Los Angeles, CA 90024",34.05796,-118.443053
In-N-Out Burger,"Burger Joint, Fast Food Restaurant","922 Gayley Ave (at Le Conte Ave), Los Angeles, CA 90024",34.063022,-118.448033
Los Angeles Public Library,Library,"1246 Glendon Ave, Los Angeles, CA 90024",34.05787,-118.441778
Persepolis Cafe,"Café, Coffee Shop, Mediterranean Restaurant","1269 Westwood Blvd, Los Angeles, CA 90024",34.057274,-118.443322
"Sally Hackman PhD, MFT- Counselor",Mental Health Clinic,"815 Westholme Ave, Los Angeles, CA 90024",34.062977,-118.436013
Saffron & Rose Ice Cream,"Ice Cream Parlor, Restaurant","1385 Westwood Blvd, Los Angeles, CA 90024",34.055324,-118.44208
Pomodoro Trattoria,"Pizzeria, Italian Restaurant","1393 Westwood Blvd, Los Angeles, CA 90024",34.055324,-118.44208
Double Take,"Restaurant, Cocktail Bar","10740 Wilshire Blvd, Los Angeles, CA 90024",34.06012,-118.43744
Mary & Robbs Restaurant,"Diner, American Restaurant","1453 Westwood Blvd (Ohio St), Los Angeles, CA 90024",34.054372,-118.441284
The Carlyle Residences,"Real Estate Agency, Residential Building","10776 Wilshire Blvd, Los Angeles, CA 90024",34.059701,-118.438775
Bristol Farms,Retail,"1515 Westwood Blvd (at Ohio Ave), Los Angeles, CA 90024",34.055031,-118.443258
Plateia,"Bar, American Restaurant, Mediterranean Restaurant","425 Westwood Plz (425 Westwood Plaza), Los Angeles, CA 90095",34.068226,-118.44524
Sterling Wilshire,"Property Management Office, Residential Building","10717 Wilshire Blvd, Los Angeles, CA 90024",34.061029,-118.43661
Midvale & Strathmore,Office Building,"696 Midvale Ave (Midvale & Strathmore), Los Angeles, CA 90024",34.064892,-118.451535
Bruin Park,Other Great Outdoors,"600 Midvale Ave (Midvale & Levering), Los Angeles, CA 90024",34.065703,-118.451552
SAFE Center,,"550 Chalres E Young Dr W, Los Angeles, CA 90095",34.068219,-118.44828
Los Angeles National Cemetery,Cemetery,"950 S Sepulveda Blvd (off Wilshire Blvd.), Los Angeles, CA 90049",34.061834,-118.453877
UCLA Jewish Awareness Movement,Community and Government,"533 Landfair Ave, Los Angeles, CA 90024",34.067567,-118.450458
Wilshire Summit,"Real Estate Service, Residential Building","10600 Wilshire Blvd, Los Angeles, CA 90024",34.060885,-118.433992
Pool - Wilshire 10600,Swimming Pool,"10600 Wilshire Blvd, Los Angeles, CA 90024",34.060916,-118.43406
UCLA Athletics Hall of Fame,Museum,"325 Westwood Plz (at J.D. Morgan Athletics Ctr 1st flr), Los Angeles, CA 90095",34.070752,-118.445503
Veggie Grill,Vegan and Vegetarian Restaurant,"308 Westwood Plz, Los Angeles, CA 90095",34.070397,-118.444082
Jamba,Juice Bar,"308 Westwood Plz (at Ackerman Union A-level), Los Angeles, CA 90095",34.070429,-118.444153
Wetzel's Pretzels,Snack Place,"308 Westwood Plz (Ackerman Union), Los Angeles, CA 90095",34.070402,-118.44394
LA Tennis Open - Practice Court,,"420 Charles E Young Dr W (Strathmore Pl), Los Angeles, CA 90024",34.069906,-118.446476
Ucla Mo Ostin Practice Facility,Basketball Court,"420 Charles E Young Drive W (Strathmore Place), Los Angeles, CA 90095",34.070044,-118.448317
456 Landfair,Office Building,"456 Landfair Ave, Los Angeles, CA 90024",34.069351,-118.451626
Ucla Dickson Court,Plaza,"Dickson Court, Los Angeles , 90095, United States, Los Angeles, CA 90095",34.0727,-118.440169
UCLA Shapiro Fountain,Fountain,"btw Royce Hall and Powell, Los Angeles, CA 90095",34.072241,-118.442634
Id Tech Camps Los Angeles,Campground,"405 Hilgard Ave, Los Angeles, CA 90095",34.074429,-118.439072
UCLA Inverted Fountain,Fountain,"415 Portola Plz (at Kinsey Pavilion), Los Angeles, CA 90095",34.070202,-118.441037
UCLA Bruin Run/Walk,Community and Government,"Kerkchoff Hall 308, Los Angeles , 90024, United States, Los Angeles, CA 90095",34.070803,-118.44409
Blaze Pizza,"Pizzeria, Fast Food Restaurant","Ucla - 617 Charles E Young Dr E, Los Angeles, CA 90095",34.068301,-118.442201
St Alban's Episcopal Church,Church,"580 Hilgard Ave (Westholme), Los Angeles, CA 90024",34.069855,-118.438414
Franklin Canyon,Hiking Trail,"Beverly Hills, CA 90210",34.078186,-118.438936
Subway,"Deli, Fast Food Restaurant","617 Charles Young Drive East, Los Angeles, CA 90095",34.068166,-118.442198
UCLA Cafe Med,Café,"Los Angeles, CA 90024",34.066099,-118.443288
Holmby Park,"Picnic Area, Playground","601 Club View Dr (at Beverly Glen and Comstock), Los Angeles, CA 90024",34.072947,-118.429426
Yoshinoya,"Fast Food Restaurant, Japanese Restaurant","617 Charles E Young Dr E, Los Angeles, CA 90095",34.068595,-118.440581
Warner STAR,Public and Social Service,"615 Holmby Ave, Los Angeles, CA 90024",34.069444,-118.43381
Warner Ave Elementary School,Elementary School,"615 Holmby Ave, Los Angeles, CA 90024",34.069512,-118.433812
Amrita Sen Designs,"Advertising Agency, Miscellaneous Store","10428 W Sunset Blvd, Los Angeles, CA 90077",34.079717,-118.436775
UCLA Police Department,Police Station,"601 Westwood Plz (Charles E. Young South), Los Angeles, CA 90095",34.067343,-118.445363
Los Angeles Fire Department - Station 71,Fire Station,"107 S Beverly Glen Blvd (at Sunset Blvd), Los Angeles, CA 90024",34.080344,-118.435302
UCLA Medical Center: Pulmonary Division Office,Doctor's Office,"37-131 Chs, Los Angeles, CA 90024",34.066134,-118.442299
Acs Security,Security and Safety,"100 Bel Air Rd, Los Angeles, CA 90077",34.081347,-118.435606
Armand Hammer Golf Course,Golf Course,"601 Club View Dr, Los Angeles, CA 90024",34.072947,-118.429426
Roger Dunn Golf Shops,Sporting Goods Retail,"5445 Lankershim Blvd, North Hollywood, CA 91601",34.16984,-118.377936
The Federal,"Bar, Gastropub, American Restaurant","5303 Lankershim Blvd (at Weddington St), North Hollywood, CA 91601",34.167126,-118.376325
Vicious Dogs,"Hot Dog Joint, American Restaurant, Fast Food Restaurant","5231 Lankershim Blvd (off Magnolia Blvd), North Hollywood, CA 91601",34.165774,-118.375378
Laemmle Noho,Movie Theater,"5240 Lankershim Blvd, North Hollywood, CA 91601",34.16609,-118.375031
Nigel Beauty Emporium,Cosmetics Store,"11252 Magnolia Blvd (Lankershim), North Hollywood, CA 91601",34.164695,-118.376277
Pit Fire Pizza Co.,"Italian Restaurant, Pizzeria","5211 Lankershim Blvd (at Magnolia Blvd.), North Hollywood, CA 91601",34.165275,-118.375156
CIA - The California Institute of Abnormalarts,"Music Venue, Dive Bar","11334 Burbank Blvd, North Hollywood, CA 91601",34.171953,-118.377411
Republic of Pie,"Bakery, Coffee Shop, New American Restaurant","11118 Magnolia Blvd (Lankershim Blvd), North Hollywood, CA 91601",34.164706,-118.373092
Boba Guys,"Bubble Tea Shop, Tea Room","11135 Magnolia Blvd, Los Angeles, CA 91601",34.165163,-118.373526
Rodini Park,"Bakery, Greek Restaurant, Mediterranean Restaurant","11049 Magnolia Blvd, Los Angeles, CA 91601",34.165385,-118.372044
Eat That Burger,"Burger Joint, Mexican Restaurant, New American Restaurant","11142 Burbank Blvd, North Hollywood, CA 91601",34.171849,-118.373657
The Fat Dog,"Bistro, Gastropub, New American Restaurant","11050 Magnolia Blvd, North Hollywood, CA 91601",34.164632,-118.372312
Brews Brothers,"Beer Bar, Restaurant","5140 Lankershim Blvd, Los Angeles, CA 91601",34.164104,-118.373859
7-Eleven,Convenience Store,"11111 Burbank Blvd (at Fulcher Ave), North Hollywood, CA 91601",34.172456,-118.372749
Firehouse Subs,Fast Food Restaurant,"5077 Lankershim Blvd, North Hollywood, CA 91601",34.16279,-118.373762
Hayat's Kitchen,"Lebanese Restaurant, Mediterranean Restaurant","11009 Burbank Blvd (Vineland), North Hollywood, CA 91601",34.172557,-118.370839
Anawalt True Value Lumber,Hardware Store,"11000 Burbank Blvd, North Hollywood, CA 91601",34.171643,-118.370892
Fatburger,"Burger Joint, Fast Food Restaurant","11009 Burbank Blvd, North Hollywood, CA 91601",34.1724,-118.370482
AP Body Shop,Automotive Repair Shop,"11479 Chandler Blvd, North Hollywood, CA 91601",34.168859,-118.38181
North Hollywood Park,"Park, Recreation Center, Skate Park","11430 Chandler Blvd (@ Tujunga Ave), North Hollywood, CA 91601",34.16764,-118.379945
Mofongos,"Cuban Restaurant, Latin American Restaurant, Spanish Restaurant","5757 Lankershim Blvd (at Miranda St), North Hollywood, CA 91601",34.175434,-118.381231
Teapop,"Bubble Tea Shop, Coffee Shop, Restaurant","5050 Vineland Ave, Los Angeles, CA 91601",34.162514,-118.370076
Amelia Earhart Square,Park,"North Hollywood, CA 91601",34.165461,-118.381389
Garage Door Repair North Hollywood,"Doors and Windows Contractor, General Contractor","11472 Burbank Blvd, Los Angeles, CA 91601",34.171985,-118.381305
Yogurtland,"Frozen Yogurt Shop, Ice Cream Parlor, American Restaurant","10936 Magnolia Blvd, North Hollywood, CA 91601",34.164736,-118.369341
Club Cobra,"Night Club, Gay Bar","10937 Burbank Blvd (at Vineland Ave), North Hollywood, CA 91601",34.172373,-118.369349
Dog Haus,"Burger Joint, Hot Dog Joint, New American Restaurant","4929 Lankershim Blvd (at Morrison St), North Hollywood, CA 91601",34.160611,-118.372304
Mates Rehearsal Studios,Music Venue,"5418 Cleon Ave (at Chandler), North Hollywood, CA 91601",34.169233,-118.368296
GNC,Health Food Store,"5160 Vineland Ave (Magnolia), North Hollywood, CA 91601",34.164087,-118.369541
Subway,"Deli, Fast Food Restaurant","10942 Magnolia Blvd (Vineland), North Hollywood, CA 91601",34.164664,-118.369481
Walgreens,Drugstore,"10955 Magnolia Blvd, North Hollywood, CA 91601",34.165168,-118.369562
Lawless Brewing Co,"Bar, Brewery, Restaurant","5275 Craner Ave (Weddington St), North Hollywood, CA 91601",34.166794,-118.369452
Lonny Chapman Group Repertory,"Music Venue, Theater","10900 Burbank Blvd, North Hollywood, CA 91601",34.171966,-118.368421
Redbox,Video Store,"11666 Burbank Blvd, North Hollywood, CA 91601",34.171925,-118.386825
7-Eleven,Convenience Store,"11666 Burbank Blvd (Colfax Ave), North Hollywood, CA 91601",34.171925,-118.386825
Ralphs,Grocery Store,"10900 Magnolia Blvd (at Vineland Ave), North Hollywood, CA 91601",34.164386,-118.367777
Oakwood Secondary School,High School,"11600 Magnolia Blvd (off Irvine Ave.), North Hollywood, CA 91601",34.164629,-118.384841
