business_name,categories,address,rating,latitude,longitude,review_count
The Good Nite,"Karaoke, Dive Bars","10721 Burbank Blvd, North Hollywood, CA 91601",3.5,34.1723784,-118.36455170229972,309
Clear Lake Audio Recording Studios,"Recording & Rehearsal Studios, Music Venues","10520 Burbank Blvd, North Hollywood, CA 91601",5.0,34.17189,-118.36008,11
Izalco Restaurant,Latin American,"10729 Burbank Blvd, North Hollywood, CA 91601",3.5,34.1722749,-118.3646998,107
DJ CraigO Events,"DJs, Karaoke","Los Angeles, CA 91601",5.0,34.1649398803711,-118.372230529785,8
Little Caesars Pizza,"Pizza, Fast Food","10600 Magnolia Boulevard, North Hollywood, CA 91601",2.5,34.164532491669604,-118.36198792019698,77
Lil Pig,"American (New), Food Stands, Caterers","10522 Burbank Blvd, San Fernando Valley, CA 91601",5.0,34.17201,-118.36019,2
Fries on the Side,"Performing Arts, Comedy Clubs","Los Angeles, CA 91601",4.5,34.16494,-118.37223,2
Que Master Barbecue,"Food Stands, Barbeque","5650 Cartwright Ave, Los Angeles, CA 91601",5.0,34.17363,-118.36347,1
Healthy Salad Bar,"Salad, Food Delivery Services, Sandwiches","3801 W Magnolia Blvd, Burbank, CA 91505",1.0,34.167712,-118.34827,1
Double D Tacos,"Street Vendors, Mexican","10721 Burbank Blvd, North Hollywood, CA 91601",5.0,34.1724281,-118.3645172,2
Bambino's Pizza,Pizza,"5650 Cahuenga Blvd, North Hollywood, CA 91601",5.0,34.1735036,-118.3614351,1
Mirabelle Wine Bar,"Wine Bars, Breakfast & Brunch, American (New)","12518 Burbank Blvd, Los Angeles, CA 91607",4.5,34.1719951,-118.4057555,214
Shakey's Pizza Parlor,"Pizza, Buffets","5321 Laurel Canyon Blvd, Valley Village, CA 91607",3.5,34.1673798123718,-118.396813720465,342
El Taco Loco,"Mexican, Breakfast & Brunch","5424 Laurel Canyon Blvd, Ste I, Valley Village, CA 91607",3.5,34.169168,-118.395993,140
Gorilla Pies,"Pizza, Italian, Chicken Wings","12417 Burbank Blvd, Valley Village, CA 91607",4.5,34.1722749,-118.4033899,285
Joe Peeps NY Pizza,"Pizza, Italian, Sandwiches","12460 Magnolia Blvd, Valley Village, CA 91607",4.0,34.1647351,-118.404931,975
Rustic Spoon - Valley Village,"Thai, Asian Fusion, Noodles","12500 W Magnolia Blvd, Valley Village, CA 91607",4.5,34.16472,-118.4055,239
Chiang Mai Thai Kitchen,"Thai, Asian Fusion","12510 Burbank Blvd, Valley Village, CA 91607",4.0,34.1719951,-118.4057129,300
Fish In the Village,Seafood,"12450 Burbank Blvd, Ste B, Valley Village, CA 91607",4.5,34.171774,-118.404346,283
Tel Aviv Grill,"Falafel, Kosher","12450 Burbank Blvd, Los Angeles, CA 91607",4.5,34.171769,-118.404566,305
Kulak's Woodshed,"Music Venues, Music Production Services","5230 1/2 Laurel Canyon Blvd, North Hollywood, CA 91607",4.5,34.1657904,-118.3962251,32
Black Rabbit Cafe,"Sandwiches, Juice Bars & Smoothies, Pasta Shops","5406 Whitsett Ave, Los Angeles, CA 91607",5.0,34.1688807,-118.40486063607528,66
Tashkent Produce,"Grocery, Russian, Uzbek","5340 Laurel Canyon Blvd, Valley Village, CA 91607",4.0,34.167861,-118.396156,91
Ameci Pizza & Pasta - North Hollywood,"Pizza, Italian, Chicken Wings","12450 Burbank Blvd, Ste M, Valley Village, CA 91607",4.0,34.1717715003254,-118.404867249738,243
Hummus Yummy,"Vegan, Middle Eastern, Falafel","12514 burbank blvd, valley village, Los Angeles, CA 91607",4.5,34.17196783,-118.40583533,158
Harvest Moon Kitchen & Marketplace,"Breakfast & Brunch, American (New), Salad","12456 Magnolia Blvd, Valley Village, CA 91607",3.5,34.1647351,-118.404734,969
Nes Events,"Caterers, Kosher","Los Angeles, CA 91607",4.5,34.1676750183105,-118.398216247559,11
Los Cuates Gourmet,Mexican,"5424 Laurel Canyon Blvd, Los Angeles, CA 91607",5.0,34.169369,-118.396098,5
Le Sushi,"Sushi Bars, Kosher, Chinese","12524 Burbank Blvd, Valley Village, CA 91607",4.0,34.17182,-118.40607,113
Pacific Kosher Restaurant,"Pizza, Breakfast & Brunch, Kosher","12519 Burbank Blvd, Valley Village, CA 91607",4.0,34.172365,-118.4060115,110
Tartine Silverlake,"Bakeries, Cafes","3921 Sunset Blvd, Los Angeles, CA 90029",3.5,34.09235,-118.27998,134
4100 Bar,Bars,"1087 Manzanita St, Los Angeles, CA 90029",4.0,34.09295195022253,-118.2813752625886,565
sweetgreen,Salad,"3925 Sunset Blvd, Los Angeles, CA 90029",3.0,34.0925725,-118.2800926,127
House of Mash,Pop-Up Restaurants,"1087 Manzanita St, Los Angeles, CA 90029",5.0,34.09295,-118.28138,7
The Paramour Estate,"Landmarks & Historical Buildings, Venues & Event Spaces","1923 Micheltorena St, Los Angeles, CA 90026",4.0,34.094790621181,-118.271996363912,5
Izakaya Osen - Los Angeles,"Sushi Bars, Izakaya, Seafood","2903 Sunset Blvd, Los Angeles, CA 90026",4.5,34.083336,-118.273231,1749
La Pergoletta on Sunset,"Tuscan, Pasta Shops","2827 W Sunset Blvd, Los Angeles, CA 90026",4.5,34.082332,-118.27218,245
Wood,"Pizza, Italian, Wine Bars","2861 Sunset Blvd, Los Angeles, CA 90026",4.0,34.08292,-118.27289,1090
Same Same,"Wine Bars, Thai","2835 W Sunset Blvd, Los Angeles, CA 90026",4.0,34.082354,-118.27228,366
Pijja Palace,"Sports Bars, American (Traditional), Indian","2711 W Sunset Blvd, Los Angeles, CA 90026",4.0,34.081110877467864,-118.27046005506736,492
Pho Café,Vietnamese,"2841 W Sunset Blvd, Los Angeles, CA 90026",3.5,34.0827107203484,-118.272322278632,1508
Ceci's Gastronomia,"Italian, Soul Food, Sandwiches","2813 Sunset Blvd, Los Angeles, CA 90026",5.0,34.08208,-118.27184,94
De Buena Planta,"Mexican, Vegetarian, Soul Food","2815 W Sunset Blvd, Los Angeles, CA 90026",3.5,34.08235499433064,-118.27180374266808,225
Bodega Park,"Sandwiches, Coffee & Tea, Korean","2852 W Sunset Blvd, Los Angeles, CA 90026",4.5,34.08251,-118.27324,199
La Sorted's,"Pizza, Sandwiches","2847 Sunset Blvd, Los Angeles, CA 90026",4.0,34.08275528791986,-118.27251743767374,65
April 90’s Something,"Thai, Asian Fusion, Noodles","2703 Sunset Blvd, Los Angeles, CA 90026",4.5,34.08102022464935,-118.2704053993879,101
The Silver Lake House,"Thai, Asian Fusion","1737 Silver Lake Blvd, Ste 1, Los Angeles, CA 90026",4.5,34.09017011050448,-118.2678051846561,620
Tropical Cuban Café,"Cafes, Sandwiches, Cuban","2900 W Sunset Blvd, Los Angeles, CA 90026",4.0,34.08278,-118.27362,713
L & E Oyster Bar,Seafood,"1637 Silver Lake Blvd, Los Angeles, CA 90026",4.0,34.08902,-118.26905,725
Freedman's,"Cocktail Bars, American (New), Party & Event Planning","2619 Sunset Blvd, Los Angeles, CA 90026",3.5,34.08056744461485,-118.26985981779109,230
Botanica Restaurant & Market,"American (New), Cocktail Bars, Coffee & Tea","1620 Silver Lake Blvd, Los Angeles, CA 90026",4.0,34.088443,-118.268825,377
Elio’s Wood Fire Pizza,"Pizza, Food Stands","2517 Sunset Blvd, Los Angeles, CA 90026",4.5,34.080274,-118.269836,244
Silverlake Lounge,"Music Venues, Lounges, Pizza","2906 W Sunset Blvd, Los Angeles, CA 90026",3.0,34.08283,-118.27369,196
Bootie Mashup: LA,"Dance Clubs, Music Venues","Los Angeles, CA 90013",4.0,34.0838215,-118.2743235,111
Sweetfin,"Poke, Japanese, Gluten-Free","3112 Sunset Blvd, Los Angeles, CA 90026",3.5,34.0847477,-118.2747168,173
Biscuit & Bean,"Breakfast & Brunch, Coffee & Tea, Cafes","2501 W Sunset Blvd, Ste A, Los Angeles, CA 90026",4.5,34.079797706615544,-118.26915860493769,49
Greekmans,"Greek, Tapas/Small Plates, Cocktail Bars","2619 Sunset Blvd, Los Angeles, CA 90026",4.0,34.080598000001515,-118.26986780000335,24
Hidden Stairways of Silver Lake,Landmarks & Historical Buildings,"1549 Easterly Ter, Los Angeles, CA 90026",4.5,34.087605625391,-118.268664479256,10
Swan Stairway,Landmarks & Historical Buildings,"2958 Swan Pl, Los Angeles, CA 90026",4.0,34.0915089442894,-118.268909542851,1
The Ruby Fruit,Wine Bars,"3510 Sunset Blvd, Los Angeles, CA 90026",4.5,34.088854,-118.276958,32
Nacho Me Vegan,"Vegan, Vegetarian, Food Trucks","3607 Sunset Blvd, Los Angeles, CA 90026",4.5,34.090254,-118.276946,22
Backyard Bowls - Silverlake,"Acai Bowls, Juice Bars & Smoothies, Vegan","3504 Sunset Blvd, Los Angeles, CA 90026",4.5,34.08855,-118.27677,40
Alfred Coffee,"Coffee & Tea, Breakfast & Brunch","3337 1/2 W Sunset Blvd, Los Angeles, CA 90026",3.5,34.08751,-118.2756,317
Hot Dog Lady,"Food Stands, Hot Dogs","W Sunset Blvd And Sutherland St, Los Angeles, CA 90026",4.5,34.07509,-118.2535,68
Tamales Alberto 2,Mexican,"1378 W Sunset Blvd, Los Angeles, CA 90026",4.0,34.0735424641043,-118.251839,55
Los Burritos,Mexican,"1312 Echo Park Ave, Los Angeles, CA 90026",3.0,34.0771336108446,-118.257081359625,87
Solar Return,"Spiritual Shop, Desserts, Vegan","1461 1/2 Sunset Blvd, Los Angeles, CA 90026",5.0,34.0755140800334,-118.253621645272,37
Marielas Taco,Mexican,"2501 W Sunset Blvd, Ste B, Los Angeles, CA 90026",4.0,34.07515546383568,-118.25309625889513,190
Little Joy Cocktails,"Cocktail Bars, Lounges, Pool Halls","1477 W. Sunset Blvd, Los Angeles, CA 90026",3.0,34.07573085831467,-118.25442797567138,37
Taco Zone,"Mexican, Food Trucks","1342 N Alvarado St, Los Angeles, CA 90026",4.5,34.079473473517595,-118.26134257774034,695
Montecillo De Leo Politi,Parks,"Elysian Park, Los Angeles, CA 90012",3.0,34.077829587416,-118.246879577637,5
Poltergeist,Pop-Up Restaurants,"1391 Sunset Blvd, Los Angeles, CA 90026",4.5,34.07402,-118.25153,35
Domino's Pizza,"Pizza, Chicken Wings, Sandwiches","1381 W Sunset Blvd, Ste B, Los Angeles, CA 90026",3.0,34.073545598970036,-118.2511798262319,93
Glowing Plant Based Eatery & Market,"Health Markets, Vegan, Juice Bars & Smoothies","1557 Echo Park Ave, Los Angeles, CA 90026",5.0,34.08134741836263,-118.25470838465576,207
The Short Stop,"Dive Bars, Lounges, Dance Clubs","1455 W Sunset Blvd, Los Angeles, CA 90026",3.0,34.07537265863742,-118.2535203868245,934
Crispy Corner,"Chicken Wings, Salad, Food Delivery Services","1411 W Sunset Blvd, Los Angeles, CA 90026",5.0,34.074548,-118.251713,5
It's Thai Hometaurant,"Thai, Asian Fusion","1311 Glendale Blvd, Ste A, Los Angeles, CA 90026",3.5,34.0785716,-118.2605345,555
Marian Harlow Garden,Parks,"1880 Academy Dr, Los Angeles, CA 90189",5.0,34.0835219621658,-118.242708742619,1
The Habit Burger Grill,"Salad, Burgers, Sandwiches","2134 W Sunset Blvd., Echo Park, CA 90026",3.5,34.077184,-118.264726,183
Roots & Rye,"Acai Bowls, Juice Bars & Smoothies, Vegan","2134 Sunset Blvd, Ste D, Los Angeles, CA 90026",5.0,34.07716,-118.264675,334
Cinnaholic,"Bakeries, Vegan, Desserts","2134 Sunset Blvd, Ste E, Los Angeles, CA 90026",4.0,34.07715842,-118.2646873705532,425
Rockbird,"Chicken Shop, Fast Food, Burgers","2213 W Sunset Blvd, Los Angeles, CA 90026",4.5,34.07782474409648,-118.2656571613203,29
El Flamin Taco Truck,"Food Trucks, Tacos","2028 W Sunset Blvd, Los Angeles, CA 90026",4.0,34.077390832436016,-118.2633819705535,213
Silverlake Ramen 2GO,Ramen,"2212 Sunset Blvd, Los Angeles, CA 90026",3.0,34.0780085,-118.2663599,119
Yoga-urt,"Ice Cream & Frozen Yogurt, Vegan, Desserts","2211 W Sunset Blvd, Los Angeles, CA 90026",4.0,34.07783,-118.26559,158
Burrito King Sunset,Mexican,"2109 W Sunset Blvd, Los Angeles, CA 90026",3.0,34.0777241,-118.2637577,302
Cosmic Vinyl Cafe,"Vinyl Records, Coffee & Tea, Vegan","2149 W Sunset Blvd, Los Angeles, CA 90026",4.5,34.077560212165785,-118.26501902944771,75
Bar Bandini,Bars,"2150 Sunset Blvd, Los Angeles, CA 90026",4.0,34.0771713256836,-118.265487670898,142
Chipotle Mexican Grill,"Mexican, Fast Food","2134 W Sunset Blvd, Ste F, Los Angeles, CA 90026",2.5,34.0771453743465,-118.264760451571,102
Taix 321 Lounge,Lounges,"1911 W Sunset Blvd, Los Angeles, CA 90026",4.0,34.07824,-118.26108,94
iam8bit,"Art Galleries, Music Venues","2147 W Sunset Blvd, Los Angeles, CA 90026",4.0,34.0774468,-118.2653381,38
Echoplex,"Music Venues, Bars, Dance Clubs","Los Angeles, CA 90026",3.5,34.07931143440255,-118.2629449496524,512
The Edison,"Cocktail Bars, Music Venues","108 W 2nd St, Ste 101, Los Angeles, CA 90012",3.5,34.051,-118.24501,3095
Kushi Shabu,"Japanese, Hot Pot","123 Astronaut E S Onizuka St, Ste 305, Los Angeles, CA 90012",3.5,34.0501009,-118.242447,532
Señor Fish,"Mexican, Seafood","155 S Main St, Los Angeles, CA 90012",3.5,34.0514183,-118.2443466,187
Black Rabbit Rose,"Cocktail Bars, Performing Arts, Magicians","1719 N Hudson Ave, Los Angeles, CA 90028",4.0,34.1020663181637,-118.33211430417,448
Hot Motha Clucker,"Bars, American (Traditional), Sandwiches","1708 N Las Palmas, Los Angeles, CA 90028",4.0,34.101913,-118.336041,180
Dubai Sauce Modern Grill,"Mediterranean, Middle Eastern, Halal","6510 Hollywood Blvd, Los Angeles, CA 90028",4.5,34.1012388,-118.331478,370
Urban Masala,Indian,"6554 Hollywood Blvd, Los Angeles, CA 90028",4.0,34.1014225,-118.3329653,666
Room Number 13,"Cocktail Bars, Italian","6633 Hollywood Blvd, Escape Hotel, Los Angeles, CA 90028",3.5,34.1017866,-118.3345182,43
Miceli's ,"Italian, Bars, Pizza","1646 N Las Palmas Ave, Los Angeles, CA 90028",3.5,34.101261138916,-118.335983276367,1226
Harolds Chicken & Bar,"Bars, Chicken Shop","6523 Hollywood Blvd, Los Angeles, CA 90028",3.5,34.101762,-118.331819,378
Mama Shelter,"American (New), Breakfast & Brunch, Cocktail Bars","6500 Selma Ave, Los Angeles, CA 90028",3.0,34.0996148076015,-118.331217090919,434
No Vacancy,"Cocktail Bars, Lounges","1727 N Hudson Ave, Los Angeles, CA 90028",3.0,34.1022403512773,-118.332517614313,836
Joe's Pizza Hollywood,"Pizza, Italian","6504 Hollywood Blvd, Los Angeles, CA 90028",3.5,34.1013469,-118.3312799,746
Boardner's,"Dive Bars, Lounges, Dance Clubs","1652 N Cherokee Ave, Hollywood, CA 90028",4.0,34.1006574,-118.3348751,550
Mr. Tempo Cantina,"Mexican, Cocktail Bars, Breakfast & Brunch","6714 Hollywood Blvd, Los Angeles, CA 90028",3.5,34.10138,-118.33672,265
Kino Sushi & Ramen,"Sushi Bars, Asian Fusion, Ramen","6721 Hollywood Blvd, Los Angeles, CA 90028",3.5,34.101762,-118.336661,424
Jameson's Irish Pub,"Sports Bars, Breakfast & Brunch, Irish Pub","6681 Hollywood Blvd, Los Angeles, CA 90028",3.5,34.10184,-118.33589,549
Bollywood Grill,Indian,"6756 Hollywood Blvd, Hollywood, CA 90028",4.5,34.10139,-118.33777,178
Anar Indian Restaurant,Indian,"1807 N Cahuenga Blvd, Los Angeles, CA 90028",4.0,34.10412,-118.330443,573
Los Burritos,Mexican,"6517 Hollywood Blvd, Los Angeles, CA 90028",3.5,34.1017249,-118.3317274,271
Cabo Cantina,"Mexican, Sports Bars, Breakfast & Brunch","6669 Hollywood Blvd, Los Angeles, CA 90028",2.5,34.101936,-118.335593,909
Highland Camrose Park,Dog Parks,"2101 N Highland Ave, Los Angeles, CA 90068",4.0,34.109,-118.3369,21
Banana Leaf Indian Restaurant - Downtown,"Indian, Vegetarian, Halal","701 W Cesar Estrada Chavez Ave, Ste 107, Los Angeles, CA 90012",4.0,34.06124960047511,-118.2440382733169,57
Cousins Maine Lobster - Los Angeles,"Seafood, Food Trucks, Sandwiches","Los Angeles, CA 90012",3.5,34.05682,-118.24387,1104
Lobsta Truck,"Seafood, Food Trucks","Los Angeles, CA 90012",3.5,34.05814,-118.24666,793
Perilla LA,"Korean, Pop-up Shops","1027 Alpine St, Bldg E, Los Angeles, CA 90012",5.0,34.0655186118801,-118.24697886233348,13
BrewWings,"Chicken Wings, Caterers, Food Trucks","Los Angeles, CA 90012",3.5,34.05814,-118.24666,235
Long's Family Pastry,"Bakeries, Dim Sum, Cantonese","715 N Spring St, Los Angeles, CA 90012",4.0,34.0603609,-118.2378286,411
Pi La,Pizza,"124 W 4th St, Los Angeles, CA 90013",4.5,34.04855,-118.24806,102
Tulsi Indian Eatery - DTLA,"Vegetarian, Indian","408 S Main St, Los Angeles, CA 90013",4.5,34.047794,-118.247294,275
Suehiro DTLA,"Japanese, Noodles, Beer Bar","400 S Main St, Ste 102, Los Angeles, CA 90013",5.0,34.04788,-118.24722,10
Ana Maria,Mexican,"317 S Broadway, Ste C 9-10, Los Angeles, CA 90013",4.0,34.051052,-118.2493274,273
Pao Pak Noodle Bar,"Thai, Noodles, Ramen","5445 Hollywood Blvd, Unit A, Los Angeles, CA 90027",4.0,34.10246,-118.30896167,162
Boran Thai Restaurant,Thai,"5401 Hollywood Blvd, Los Angeles, CA 90027",4.0,34.101868,-118.3073179,339
Levant Mediterranean Restaurant & Catering,"Mediterranean, Caterers","5527 Hollywood Blvd, Los Angeles, CA 90028",4.5,34.10187510000001,-118.3102082,105
Kingdom Dim Sum,"Dim Sum, Cantonese, Hong Kong Style Cafe","5445 Hollywood Blvd, Ste B, Los Angeles, CA 90027",4.5,34.10256,-118.308754,82
Thai Original BBQ Restaurant,"Thai, Barbeque","5324 Hollywood Blvd, Los Angeles, CA 90027",4.0,34.10148,-118.30655,342
Heng Heng Chicken Rice,"Chicken Shop, Thai, Smokehouse","5420 Hollywood Blvd, Los Angeles, CA 90027",4.5,34.101624,-118.307997,106
Thai Patio,Thai,"5273 Hollywood Blvd, Los Angeles, CA 90027",3.5,34.1018894,-118.3059524,1506
Pailin Thai Cuisine,Thai,"5621 Hollywood Blvd, Los Angeles, CA 90028",4.5,34.1018549,-118.3120862,522
Kazoku Sushi,"Sushi Bars, Japanese","5259 Hollywood Blvd, Los Angeles, CA 90027",4.0,34.102098143961925,-118.30550247706282,514
Rincon Oaxaqueno Restaurant,Mexican,"1544 N Western Ave, Los Angeles, CA 90027",3.5,34.099479952001,-118.3090036,141
Rodded Restaurant,Thai,"5623 Hollywood Blvd, Los Angeles, CA 90028",4.0,34.1018006725768,-118.31215674868,213
Torung Restaurant,Thai,"5657 Hollywood Blvd, Los Angeles, CA 90028",4.0,34.101864329938,-118.3133573603,610
Crispy Pork Gang,"Thai, Seafood, Pan Asian","5253 Hollywood Blvd, Los Angeles, CA 90027",3.0,34.10216,-118.30567,961
Yai Restaurant,Thai,"5757 Hollywood Blvd, Los Angeles, CA 90028",4.0,34.1018349,-118.3150064,551
Chuan Chim,Thai,"5644 Hollywood Blvd, Los Angeles, CA 90028",4.0,34.1015005,-118.31301749,228
Jamba,"Juice Bars & Smoothies, Sandwiches","5453 Hollywood Blvd. Unit C, Los Angeles, CA 90027",3.0,34.101925,-118.308978,156
Jersey Mike's Subs,"Fast Food, Sandwiches, Delis","5453B Hollywood Blvd, Los Angeles, CA 90027",4.0,34.10193,-118.30871,157
Farmer Boys,"Breakfast & Brunch, Burgers, Diners","5519 Hollywood Blvd, Los Angeles, CA 90028",3.5,34.1020001,-118.31006842,344
Norms Restaurant,"American (Traditional), Diners, Breakfast & Brunch","5453 Hollywood Blvd, Los Angeles, CA 90027",4.0,34.10191287525711,-118.3087251,12
Radna Silom,"Thai, Street Vendors, Noodles","5321 Hollywood Blvd, Los Angeles, CA 90027",4.5,34.1022,-118.30645,57
Which Wich?,Sandwiches,"5529 Hollywood Blvd, Los Angeles, CA 90028",4.5,34.1017804294825,-118.310345336795,141
Natalie Peruvian Seafood Restaurant - Hollywood,"Seafood, Peruvian","5759 Hollywood Blvd, Los Angeles, CA 90028",4.0,34.10198,-118.31498,510
Sabor Y Cultura,"Coffee & Tea, Breakfast & Brunch","5625 Hollywood Blvd, Los Angeles, CA 90028",4.0,34.10204,-118.31252,450
Bolt,"Coffee & Tea, Breakfast & Brunch, Burgers","5648 Hollywood Blvd, Los Angeles, CA 90028",4.5,34.1015475337119,-118.313183784485,539
Fern Dell Nature Center,Parks,"2333 Fern Dell Dr, Los Angeles, CA 90027",4.5,34.109404,-118.307691,75
Turn Dough,"Ice Cream & Frozen Yogurt, Bakeries, Cafes","6771 Hollywood Blvd, Los Angeles, CA 90028",4.5,34.101747,-118.3382113,131
Snow White Cafe,"Bars, American (Traditional)","6769 Hollywood Blvd, Los Angeles, CA 90028",3.5,34.1017040063047,-118.338204866344,223
Le Oriental Bistro,Chinese,"1710 N Highland Ave, Los Angeles, CA 90028",3.0,34.1020469665527,-118.338439941406,178
Liaison Restaurant + Lounge,"Bars, Venues & Event Spaces, Breakfast & Brunch","1638 N Las Palmas Ave, Los Angeles, CA 90028",3.5,34.10086,-118.33578,184
Sound Nightclub,"Bars, Dance Clubs, Music Venues","1642 N Las Palmas Ave, Los Angeles, CA 90028",3.0,34.1010961634427,-118.335767520814,491
Johnny Rockets,"Burgers, Sandwiches, Diners","6801 Hollywood Blvd, Ste 325, Hollywood & Highland, Hollywood, CA 90028",3.5,34.1021303,-118.3399302,350
Shintaro Sushi,"Sushi Bars, Japanese","1900 N Highland Ave, Ste 5, Los Angeles, CA 90068",4.0,34.10551,-118.33701,587
Otus Thai Kitchen & Coffee,"Thai, Coffee & Tea, Breakfast & Brunch","1253 N La Brea Ave, West Hollywood, CA 90038",4.5,34.093785,-118.3442249,697
Power House,"Cocktail Bars, Beer Bar, Dive Bars","1714 N Highland Ave, Los Angeles, CA 90028",4.0,34.10216,-118.33841,130
Vim Thai-Chinese Restaurant,"Thai, Chinese","5132 Hollywood Blvd, Los Angeles, CA 90027",3.5,34.101642,-118.301684,224
Pho Thai Town,"Vietnamese, Thai","5136 Hollywood Blvd, Los Angeles, CA 90027",4.0,34.1016151,-118.3017033,354
Hollywood Coffee House,"Coffee & Tea, Sandwiches, Juice Bars & Smoothies","4972 Hollywood Blvd, Los Angeles, CA 90027",4.5,34.10153,-118.29799,43
Bravo Pizza,"Pizza, Mediterranean, Italian","5142 Hollywood Blvd, Los Angeles, CA 90027",4.0,34.10151,-118.30195,152
Taron Bakery,"Bakeries, Armenian","4950 Hollywood Blvd, Los Angeles, CA 90027",4.5,34.1015,-118.29743,98
The Bourbon Room,"Cocktail Bars, Desserts, Burgers","6356 Hollywood Blvd, Fl 2, Los Angeles, CA 90028",3.5,34.1012813,-118.3285314,127
Sinful Pizza,"Pizza, Italian, Chicken Wings","6338 Hollywood Blvd, Los Angeles, CA 90028",3.5,34.10145,-118.32792,123
Trejo's Cantina - Hollywood,"Mexican, Bars, New Mexican Cuisine","1556 N Cahuenga Blvd, Los Angeles, CA 90028",3.5,34.099443,-118.3290012,769
3rd Base LA,"Sports Bars, Lounges, American (Traditional)","1562 N Cahuenga Blvd, Los Angeles, CA 90028",4.0,34.09956,-118.32916,448
Scum & Villainy Cantina,Bars,"6377 Hollywood Blvd, Los Angeles, CA 90028",3.5,34.10188,-118.32905,655
Tramp Stamp Granny's,"Piano Bars, Cocktail Bars, Venues & Event Spaces","1638 N Cahuenga Blvd, Los Angeles, CA 90028",4.5,34.10091,-118.32927,186
Hotel Café,"Music Venues, Lounges","1623 1/2 N Cahuenga Blvd, Los Angeles, CA 90028",4.5,34.100444372802,-118.32970364318,633
The Highlight Room,Lounges,"6417 Selma Ave, Los Angeles, CA 90028",3.0,34.10016,-118.33014,465
Northern Cafe,"Dim Sum, Noodles, Hot Pot","6282 Hollywood Blvd, Los Angeles, CA 90028",4.0,34.1014911760648,-118.326268605888,166
Barbara Pollastrini,"Italian, Pop-Up Restaurants","Los Angeles, CA 90028",5.0,34.09988893034104,-118.32691729527804,16
Golden Tree Restaurant,"Chinese, Noodles, Seafood","640 N Broadway, Ste 1, Los Angeles, CA 90012",4.5,34.05961933343135,-118.23962960000064,176
Billionaire Burger Boyz,"Food Trucks, Burgers, Chicken Wings","635 N Broadway, Los Angeles, CA 90012",4.0,34.0595841,-118.2399281,416
Veggie Fam,"Vegan, Burgers, Chicken Shop","635 N Broadway, Los Angeles, CA 90012",4.5,34.059593,-118.239945,55
Thien Huong Restaurant,Vietnamese,"727 N Broadway, Los Angeles, CA 90012",4.5,34.06123,-118.239063,288
Qin West Noodle,"Chinese, Noodles","727 N Broadway, Ste 111, Los Angeles, CA 90012",4.0,34.061291,-118.239499,235
Keung Kee BBQ,Chinese,"420 Ord St, Ste 101, Los Angeles, CA 90012",4.0,34.060359,-118.240135,46
Yum Sະlut,"Laotian, Asian Fusion","635 N Broadway, Los Angeles, CA 90012",5.0,34.059593,-118.239945,28
The Kroft,"Poutineries, Sandwiches, Comfort Food","629 North Broadway, Los Angeles, CA 90012",4.5,34.05939,-118.24017,13
My Dung Sandwich Shop,"Sandwiches, Vietnamese","314 Ord St, Los Angeles, CA 90012",4.5,34.0601401982294,-118.238860015227,258
Lucky Deli by Crispy Pork Gang,"Chinese, Thai, Seafood","706 N Broadway, Los Angeles, CA 90012",3.5,34.0605051,-118.2390691,283
Lokels Only,"Pop-Up Restaurants, American (New)","635 N Broadway, Los Angeles, CA 90012",4.0,34.059578,-118.239934,69
Redwood,"American (Traditional), Bars","316 W 2nd St, Los Angeles, CA 90012",3.5,34.0526,-118.24747,701
Sushi Rush,Sushi Bars,"317 S Broadway, Los Angeles, CA 90013",5.0,34.0510664182027,-118.2493274,28
Berlin Currywurst,German,"317 S Broadway, Stall 22, Grand Central Market, Los Angeles, CA 90013",3.5,34.05069356012587,-118.24869402002273,296
The Drunken Burrito,Tacos,"6655 Hollywood Blvd, Ste 10, Los Angeles, CA 90028",4.5,34.10181294224333,-118.33488602578164,54
Shirley Brasserie,"French, Wine Bars, Coffee & Tea","7000 Hollywood Blvd, Los Angeles, CA 90028",4.0,34.10137,-118.34182,13
Nick The Greek,"Greek, Mediterranean, Salad","7077 Sunset Blvd, Los Angeles, CA 90028",4.0,34.0985152989081,-118.3440767,39
Plummer Park,Parks,"7377 Santa Monica Blvd, West Hollywood, CA 90046",4.0,34.09257,-118.35106,99
JINYA Ramen Express,Ramen,"6801 Hollywood Blvd, Ste 317, Los Angeles, CA 90028",3.5,34.10234,-118.339982,269
UKA,Japanese,"6801 Hollywood Blvd, Level 5, Los Angeles, CA 90028",5.0,34.102342,-118.33999,9
Bak's Kitchen,Japanese,"702 W 1st St, Los Angeles, CA 90012",3.5,34.0570022140217,-118.25065500966,100
RoRo's Chicken,"Mediterranean, Lebanese, Chicken Shop","6660 W Sunset Blvd, Ste C, Los Angeles, CA 90028",4.0,34.0974515,-118.33567241391776,631
Hart House Hollywood,"Sandwiches, Burgers, Salad","6800 Sunset Blvd, Los Angeles, CA 90028",3.5,34.097552155510556,-118.33906810730694,115
Catalina Bar & Grill,"Jazz & Blues, Bars, American (New)","6725 W Sunset Blvd, Ste 100, Los Angeles, CA 90028",3.0,34.0985565185547,-118.337280273438,462
Black Canvas Coffee,"Coffee & Tea, Sandwiches, Breakfast & Brunch","1411 N Highland Ave, Unit B, Los Angeles, CA 90028",4.0,34.096372,-118.339083,234
